Code,Updated name,E1,E2,E3,P,Total reports,FES,References
723,Cortinarius pseudosalor,3,0,0,0,3,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Seok, Jin, Kwon, Kim, & Kim, 2013; Yamada, 2002)"
724,Cortinarius purpurascens,8,0,0,0,8,E1,"(Das, 2009; Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Martins, 2004; Sáenz, Lizano, & Nassar, 1983; Wang, Liu, & Yu, 2004; Yamada, 2002)"
725,Cortinarius rubicundulus,2,0,1,1,4,U,"(Hongo & Izawa, 1994; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Yamada, 2002)"
726,Cortinarius rufo-olivaceus,2,0,0,0,2,E1,"(Chamberlain, 1996; Mao, 2000)"
727,Cortinarius saginus,1,0,0,0,1,E1,"(Kawamura, 1954)"
728,Cortinarius salor,4,0,0,0,4,E1,"(Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019; Yamada, 2002)"
729,Cortinarius sanguineus,0,0,1,4,5,P,"(Gerhardt, 2001; Hall, Buchanan, Cole, Yun, & Stephenson, 2003; Hongo & Izawa, 1994; Sevindik, 2020; Wu, et al., 2019)"
730,Cortinarius saporatus,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
731,Cortinarius semisanguineus,0,0,1,2,3,P,"(Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Martins, 2004)"
732,Cortinarius subarmillatus,1,0,0,0,1,E1,"(Yamada, 2002)"
733,Cortinarius subdelibutus,1,0,0,0,1,E1,"(Yamada, 2002)"
734,Cortinarius subvalidus,1,0,0,0,1,E1,"(Gerhardt, 2001)"
735,Cortinarius traganus,0,0,1,2,3,P,"(Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994)"
736,Cortinarius triumphans,3,0,1,0,4,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013; Sergeeva, 2000; Yamada, 2002)"
737,Cortinarius trivialis,3,0,1,2,6,U,"(Chen, Yang, Bau, & Li, 2016; Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019; Yamada, 2002)"
738,Cortinarius turmalis,6,0,0,0,6,E1,"(Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019; Yamada, 2002)"
739,Cortinarius variicolor,8,0,0,0,8,E1,"(Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Ministry of Forestry, 2020; Wang & Liu, 2002; Yamada, 2002)"
740,Cortinarius varius,4,0,1,0,5,E1,"(Cooke, 1891; Gerhardt, 1994; Gerhardt, 2001; Wu, et al., 2019; Zerova & Rozhenko, 1988)"
741,Cortinarius vibratilis,1,0,0,0,1,E1,"(Mao, 2000)"
742,Cortinarius violaceus,9,0,0,0,9,E1,"(Arora, 1991; Cooke, 1891; Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Podgornik, 2005; Sergeeva, 2000; Wu, et al., 2019; Yamada, 2002)"
743,Cortinarius watamukiensis,1,0,0,0,1,E1,"(Yamada, 2002)"
744,Cortinarius xiphidipus,1,0,0,0,1,E1,"(Barroetaveña & Toledo, 2019)"
745,Cotylidia aurantiaca,2,0,0,0,2,E1,"(Degreef, Malaisse, Rammeloo, & Baudart, 1997; Gamboa-Trujillo, et al., 2019)"
746,Craterellus aureus,6,0,1,0,7,E1,"(Chang & Mao, 1995; Mao, 2000; Mendoza, 1938; Rammeloo & Walleyn, 1993; Sanmee, Dell, Lumyong, Izumori, & Lumyong, 2003; Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
747,Craterellus cornucopioides,37,0,0,0,37,E1,"(Adhikari, 1999; Arora, 1991; Chang & Mao, 1995; Cooke, 1891; Das, 2009; De-Kesel, 2002; Denchev, 2002; Gamiet, 2003; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Lee, Kim, & Chung, 2002; Liu & Yang, 1982; Locsmándi-Vasas, 1995; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; Park & Lee, 2011; Ministry of Agriculture and Forestry of Finland, 2020; Ministry of Forestry, 2020; MycoWeb, 2020; Podgornik, 2005; Rammeloo & Walleyn, 1993; Reudillh, 2004; Sáenz, Lizano, & Nassar, 1983; Secretariat of Environment and Natural Resources, 2020; Syed-Riaz & Mahmood-Khan, 1999; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002; Zaklina, 1998)"
748,Craterellus fallax,2,0,0,0,2,E1,"(Arora, 1991; Secretariat of Environment and Natural Resources, 2020)"
749,Craterellus ignicolor,1,0,0,0,1,E1,"(Flores, 2002)"
750,Craterellus lutescens,13,0,1,0,14,E1,"(Fischer & Bessette, 1992; Gerhardt, 1994; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Martínez, Oria-de-Rueda, & Martínez, 1997; Park & Lee, 2011; Podgornik, 2005; Reudillh, 2004; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002)"
751,Craterellus luteus,1,0,0,0,1,E1,"(Wu, et al., 2019)"
752,Craterellus tubaeformis,19,0,2,0,21,E1,"(Adhikari & Durrieu, 1996; Arora, 1991; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; MycoWeb, 2020; Podgornik, 2005; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Yamada, 2002; Sergeeva, 2000; Tedder, Mitchell, & Farran. 2000; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
753,Crepidotus applanatus,1,0,0,0,1,E1,"(Chang & Mao, 1995)"
754,Crepidotus badiofloccosus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
755,Crepidotus cesatii,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
756,Crepidotus luteolus,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
757,Crepidotus mollis,2,0,2,0,4,E1,"(Adhikari & Durrieu, 1996; Chang & Mao, 1995; Hongo & Izawa, 1994; Mao, 2000)"
758,Crepidotus subverrucisporus,1,0,0,0,1,E1,"(Gennari, 2000)"
759,Crepidotus sulphurinus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
760,Crinipellis scabella,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
761,Crocinoboletus laetissimus,3,0,0,0,3,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013; Yamada, 2002)"
762,Crocinoboletus rufoaureus,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
763,Cronartium conigenum,1,0,0,0,1,E1,"(Villarreal & Perez-Moreno, 1989a)"
764,Cronartium quercuum,1,0,0,0,1,E1,"(Guzmán, Medel, & Ramírez, 2009)"
765,Crucibulum laeve,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
766,Crucispora rhombisperma,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
767,Cryptoporus volvatus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
768,Cudonia circinans,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
769,Cudonia japonica,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
770,Cudonia lutea,0,0,1,0,1,E3,"(Mao, 2000)"
771,Cudoniella clavus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
772,Cuphophyllus adonis,1,0,0,0,1,E1,"(Barroetaveña & Toledo, 2019)"
773,Cuphophyllus aurantius,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
774,Cuphophyllus lacmus,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
775,Cuphophyllus pratensis,13,0,2,0,15,E1,"(Cooke, 1891; Gennari, 2000; Gerhardt, 2001; Iordanov, Vanev, & Fakirova, 1978; Mao, 2000; MycoWeb, 2020; Rammeloo & Walleyn, 1993; Reudillh, 2004; Seok, Jin, Kwon, Kim, & Kim, 2013; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
776,Cuphophyllus virgineus,12,0,0,0,12,E1,"(Chang & Mao, 1995; Cooke, 1891; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Seok, Jin, Kwon, Kim, & Kim, 2013; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
777,Cyanoboletus instabilis,2,0,0,0,2,E1,"(Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
778,Cyanoboletus pulverulentus,8,0,0,2,10,E1,"(Braeuer et al., 2018; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Iqbal & Khalid, 1996; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Wu, et al., 2019; Yamada, 2002)"
779,Cyathus stercoreus,0,0,2,0,2,E3,"(Bouriquet, 1970; Hongo & Izawa, 1994)"
780,Cyathus striatus,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Van-Dijk, Onguene, & Kuyper, 2003)"
781,Cyclocybe aegerita,8,0,0,0,8,E1,"(Cooke, 1891; Flores, 2002; Gennari, 2000; Locsmándi-Vasas, 1995; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; Podgornik, 2005; Reudillh, 2004)"
782,Cyclocybe cylindracea,9,0,0,0,9,E1,"(Chang & Mao, 1995; Cooke, 1891; Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Mao, 2000; Podgornik, 2005; Wu, et al., 2019)"
783,Cyclocybe erebia,4,0,1,0,5,E1,"(Hongo & Izawa, 1994; Mao, 2000; Park & Lee, 2011; Wu, et al., 2019)"
784,Cyclocybe parasitica,2,0,0,0,2,E1,"(Garibay-Orijel, Rúan-Soto, & Estrada-Martínez, 2010; Hall, Buchanan, Wang, & Cole, 1998)"
785,Cyclocybe salicaceicola,2,0,0,0,2,E1,"(Wu, et al., 2019; Zang & Yang, 1991)"
786,Cyclomyces fuscus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
787,Cylindrobasidium argenteum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
788,Cylindrosporus flavidus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
789,Cymatoderma dendriticum,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
790,Cymatoderma elegans,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
791,Cymatoderma infundibuliforme,1,0,0,0,1,E1,"(Degreef, Malaisse, Rammeloo, & Baudart, 1997)"
792,Cyptotrama asprata,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
793,Cyptotrama costesii,1,0,0,0,1,E1,"(Campos, 1998)"
794,Cystoagaricus strobilomyces,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
795,Cystoderma amianthinum,6,0,0,0,6,E1,"(Chang & Mao, 1995; Gerhardt, 2001; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Wu, et al., 2019)"
796,Cystoderma carcharias,2,0,0,0,2,E1,"(Gerhardt, 2001; Seok, Jin, Kwon, Kim, & Kim, 2013)"
797,Cystoderma fallax,3,0,0,0,3,E1,"(Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Wu, et al., 2019)"
798,Cystoderma jasonis,1,0,0,0,1,E1,"(Gerhardt, 2001)"
799,Cystoderma neoamianthinum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
800,Cystodermella cinnabarina,6,0,1,0,7,E1,"(Chang & Mao, 1995; Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Wu, et al., 2019)"
801,Cystodermella granulosa,5,0,1,0,6,E1,"(Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Wu, et al., 2019)"
802,Cystodermella japonica,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
803,Cytidia salicina,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
804,Cyttaria berteroi,1,0,1,0,2,E1,"(Furci, 2018; Schmeda-Hirschmann, Razmilic, Gutierrez, & Loyola, 1999b)"
805,Cyttaria darwinii,3,0,0,0,3,E1,"(Furci, 2018; Gamundí & Horak, 2002; Minter, Cannon, & Peredo, 1987)"
806,Cyttaria espinosae,4,0,0,0,4,E1,"(Campos, 1998; Furci, 2018; Minter, Cannon, & Peredo, 1987; Schmeda-Hirschmann, Razmilic, Gutierrez, & Loyola, 1999b)"
807,Cyttaria exigua,1,0,0,0,1,E1,"(Furci, 2018)"
808,Cyttaria gunnii,2,0,0,0,2,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Kalotas, 1997)"
809,Cyttaria hariotii,3,0,0,0,3,E1,"(Furci, 2018; Gamundí & Horak, 2002; Minter, 2002)"
810,Cyttaria hookeri,1,0,0,0,1,E1,"(Campos, 1998)"
811,Cyttaria johowii,1,0,2,0,3,E1,"(Furci, 2018; Minter, Cannon, & Peredo, 1987; Schmeda-Hirschmann, Razmilic, Gutierrez, & Loyola, 1999b)"
812,Dacrymyces capitatus,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
813,Dacrymyces chrysospermus,2,0,0,0,2,E1,"(Chang & Mao, 1995; Mao, 2000)"
814,Dacryopinax elegans,0,0,1,0,1,E3,"(Santos, 2017)"
815,Dacryopinax spathularia,6,0,1,0,7,E1,"(Menolli Jr., N. (pers. obs.); Chang & Mao, 1995; Das, 2009; Hongo & Izawa, 1994; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Van-Dijk, Onguene, & Kuyper, 2003)"
816,Dactylosporina steffenii,2,0,0,0,2,E1,"(Putzke, 2014; Ruan-Soto, et al., 2017)"
817,Daedalea dickinsii,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
818,Daedaleopsis confragosa,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Le, Nguyen, & Doan, 2018)"
819,Daedaleopsis nipponica,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
820,Daldinia concentrica,1,0,1,0,2,E1,"(Dutta & Acharya, 2014; Hongo & Izawa, 1994)"
821,Daldinia fissa,1,0,0,0,1,E1,"(Ruan-Soto & Ordaz-Velázquez, 2015)"
822,Daldinia vernicosa,1,0,0,0,1,E1,"(Morales, Bran, Cáceres, & Flores, 2015)"
823,Deconica merdaria,0,0,1,2,3,P,"(Hongo & Izawa, 1994; Mao, 2000; Walleyn & Rammeloo, 1994)"
824,Delastria rosea,1,0,0,0,1,E1,"(Khabar & Najim, 2001)"
825,Dendrosphaera eberhardtii,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
826,Dentipellis fragilis,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
827,Dermoloma cuneifolium,1,0,0,0,1,E1,"(Hongo & Izawa, 1994)"
828,Desarmillaria ectypa,1,0,0,0,1,E1,"(Kasuya, Maruyama, Fuse, Hosaka, & Minowa, 2017)"
829,Desarmillaria tabescens,9,1,0,0,10,E2,"(Saito, 2006; Wu, et al., 2019)"
830,Descolea flavoannulata,3,0,1,0,4,E1,"(Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019; Yamada, 2002)"
831,Dicephalospora rufocornea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
832,Dictyophora merulina,1,0,0,0,1,E1,"(Wu, et al., 2019)"
833,Dictyophora multicolor,1,0,0,1,2,E2,"(Chang & Mao, 1995; Mao, 2000; Wu, et al., 2019)"
834,Discina ancilis,2,0,0,0,2,E1,"(Gerhardt, 2001; Sergeeva, 2000)"
835,Disciotis venosa,5,0,1,0,6,E1,"(Cooke, 1891; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Reudillh, 2004)"
836,Dissingia leucomelaena,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Martínez, Oria-de-Rueda, & Martínez, 1997)"
837,Ditiola peziziformis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
838,Donadinia nigrella,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
839,Dumontinia tuberosa,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
840,Earliella scabrosa,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
841,Echinochaete brachypora,2,0,0,0,2,E1,"(Garibay-Orijel, Rúan-Soto, & Estrada-Martínez, 2010; Prance, 1984)"
842,Echinoderma asperum,6,0,1,1,8,U,"(Bouriquet, 1970; Chang & Mao, 1995; Cooke, 1891; Gamundí & Horak, 2002; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Laessoe & del-Conte, 1996; Mao, 2000; Villarreal & Perez-Moreno, 1989a)"
843,Echinoporia hydnophora,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
844,Elaphomyces granulatus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
845,Elaphomyces muricatus,1,1,0,0,2,E2,"(Cooke, 1891; Gerhardt, 2001)"
846,Elderia arenivaga,1,0,0,0,1,E1,"(Kalotas, 1997)"
847,Elmerina hispida,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
848,Elmerina holophaea,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
849,Endophallus yunnanensis,3,0,0,0,3,E1,"(Mao, 2000; Wu, et al., 2019; Zang & Petersen, 1990)"
850,Entocybe turbida,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
851,Entoloma abortivum,3,0,0,0,3,E1,"(Fischer & Bessette, 1992; Mao, 2000; Wu, et al., 2019)"
852,Entoloma aprile,2,0,0,0,2,E1,"(Sáenz, Lizano, & Nassar, 1983; Vasil'eva, 1978)"
853,Entoloma argyropus,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
854,Entoloma atrum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
855,Entoloma bloxamii,1,0,1,1,3,U,"(Hongo & Izawa, 1994; MycoWeb, 2020)"
856,Entoloma clypeatum,11,4,1,0,16,E2,"(Ereifej & Al-Raddad, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Montoya-Esquivel, Estrada-Torres, Kong, & Juarez-Sanchez, 2001; Podgornik, 2005; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Sergeeva, 2000; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wang, Liu, & Yu, 2004; Yamada, 2002; Zerova & Rozhenko, 1988)"
857,Entoloma conferendum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
858,Entoloma crassipes,1,0,0,0,1,E1,"(Yamada, 2002)"
859,Entoloma cyaneum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
860,Entoloma cyanonigrum,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Yamada, 2002)"
861,Entoloma giganteum,1,0,0,0,1,E1,"(Guzmán, Medel, & Ramírez, 2009)"
862,Entoloma japonicum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
863,Entoloma kujuense,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
864,Entoloma lividoalbum,1,0,1,0,2,E1,"(Das, 2009; Gennari, 2000)"
865,Entoloma omiense,0,0,1,2,3,P,"(Chen, Yang, Bau, & Li, 2016; Hongo & Izawa, 1994; Wu, et al., 2019)"
866,Entoloma opacum,1,0,0,0,1,E1,"(Wu, et al., 2019)"
867,Entoloma rhodopolium,1,0,1,14,16,P,"(Ammirati, 1985; Chen, Yang, Bau, & Li, 2016; Chang & Mao, 1995; Chen, Yang, Bau, & Li, 2016; Cooke, 1891; Gennari, 2000; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Vasil'eva, 1978; Walleyn & Rammeloo, 1994; Zerova & Rozhenko, 1988)"
868,Entoloma sarcopum,3,0,0,0,3,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Wu, et al., 2019)"
869,Entoloma saundersii,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
870,Entoloma sepium,4,0,0,1,5,U,"(Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iwafuchi, et al., 2003; Podgornik, 2005)"
871,Entoloma sericellum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
872,Entoloma vernum,1,0,0,4,5,P,"(Gerhardt, 1994; Gerhardt, 2001; Mao, 2000; Nanagulyan, Perevedenceva, Margaryan, Hovhannisyan, & Hovhannisyan, 2017; Saviu et al., 2008)"
873,Entoloma virescens,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
874,Erythromyces crocicreas,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
875,Exidia glandulosa,3,0,1,3,7,U,"(Chen, Yang, Bau, & Li, 2016; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Wang & Liu, 2002; Wu, et al., 2019)"
876,Exidia recisa,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
877,Exidia uvapassa,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Park & Lee, 2011)"
878,Exobasidium camelliae,1,0,0,0,1,E1,"(Ezuka, 1990)"
879,Favolaschia manipularis,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Mao, 2000)"
880,Favolaschia peziziformis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
881,Favolus grammocephalus,2,0,1,0,3,E1,"(Burkhill, 1935; De Leon, et al., 2013; Hongo & Izawa, 1994)"
882,Favolus radiatifibrillosus,1,0,0,0,1,E1,"Palacio, M. (pers. comm.)"
883,Favolus rugulosus,1,0,0,0,1,E1,"Palacio, M. (pers. comm.)"
884,Favolus tenuiculus,9,0,1,0,10,E1,"(Fidalgo & Prance, 1976; Flores Arzú, Comandini, & Rinaldi, 2012; Härkönen, Niemelä, & Mwasumbi, 2003; Hongo & Izawa, 1994; Prance, 1984; Prance, 1987; Ruan-Soto, et al., 2009; Sanuma, et al., 2016; Sillitoe, 1995; Zent, Zent, & Iturriaga, 2004)"
885,Favolus velutipes,1,0,0,0,1,E1,"(Flores Arzú, Comandini, & Rinaldi, 2012)"
886,Favolus yanomamii,1,0,0,0,1,E1,"(Sanuma, et al., 2016)"
887,Fistulina antarctica,1,0,0,0,1,E1,"(Barroetaveña & Toledo, 2019)"
888,Fistulina brasiliensis,1,0,0,0,1,E1,"(Escobar-Aguirre & Toledo-Ascencio, 1977)"
889,Fistulina guzmanii,1,0,0,0,1,E1,"(Gamundí & Horak, 2002)"
890,Fistulina hepatica,18,3,0,0,21,E2,"(Arora, 1991; Campos, 1998; Cooke, 1891; Das, 2009; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Iordanov, Vanev, & Fakirova, 1978; Kalotas, 1997; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Martins, 2004; Ministry of Forestry, 2020; Podgornik, 2005; Reudillh, 2004; Robinson, 2003; Sáenz, Lizano, & Nassar, 1983; Sergeeva, 2000; Toledo, Barroetaveña, & Rajchenberg, 2016)"
891,Fistulina subhepatica,1,0,0,0,1,E1,"(Wu, et al., 2019)"
892,Fistulinella wolfeana,1,0,0,0,1,E1,"(Robles-García, et al., 2018)"
893,Flammula alnicola,1,0,0,1,2,U,"(Wu, et al., 2019)"
894,Flammulaster erinaceellus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
895,Flammulina fennae,2,0,0,0,2,E1,"(Gerhardt, 2001; Wu, et al., 2019)"
896,Flammulina filiformis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
897,Flammulina populicola,1,0,0,0,1,E1,"(Wu, et al., 2019)"
898,Flammulina rossica,1,0,0,0,1,E1,"(Wu, et al., 2019)"
899,Flammulina velutipes,25,0,2,0,27,E1,"(Adhikari, 1999; Arora, 1991; Campos, 1998; Chamberlain, 1996; Chang & Mao, 1995; El'chibaev, 1964; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Iqbal & Khalid, 1996; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Mustonen, et al., 2018; Podgornik, 2005; Purkayastha & Chandra, 1985; Reudillh, 2004; Sergeeva, 2000; Syed-Riaz & Mahmood-Khan, 1999; Vasil'eva, 1978; MycoWeb, 2020; Secretariat of Environment and Natural Resources, 2020; Yongabi, Agho, & Martínez-Carrera, 2004; Zerova & Rozhenko, 1988)"
900,Flammulina yunnanensis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
901,Floccularia albolanaripes,4,0,0,0,4,E1,"(Arora, 1991; Mao, 2000; MycoWeb, 2020; Wu, et al., 2019)"
902,Floccularia luteovirens,6,0,0,0,6,E1,"(Gennari, 2000; Mao, 2000; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
903,Fomes fomentarius,2,0,0,0,2,E1,"(Hongo & Izawa, 1994; Sharma, 2018)"
904,Fomitiporia punctata,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
905,Fomitopsis betulina,2,0,1,0,3,E1,"(Hongo & Izawa, 1994; Mao, 2000; Sharma, 2018)"
906,Fomitopsis castanea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
907,Fomitopsis officinalis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
908,Fomitopsis pinicola,5,0,1,0,6,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Martínez, Oria-de-Rueda, & Martínez, 1997; Secretariat of Environment and Natural Resources, 2020; Sharma, 2018; Villarreal & Perez-Moreno, 1989a)"
909,Fuligo septica var. septica,1,0,0,0,1,E1,"(Villarreal & Perez-Moreno, 1989a)"
910,Fulvifomes umbrinellus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
911,Funalia aspera,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
912,Funalia caperata,1,0,0,0,1,E1,"(Zent, Zent, & Iturriaga, 2004)"
913,Funalia floccosa,1,0,0,0,1,E1,"(Gamboa-Trujillo, et al., 2019)"
914,Fuscoporia wahlbergii,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
915,Ganoderma applanatum,2,0,1,0,3,E3,"(Clemente, Liwanag, Santos, Flores, & Dulay, 2017; Hongo & Izawa, 1994; Sharma, 2018)"
916,Ganoderma capense,1,0,0,0,1,E3,"(Mao, 2000)"
